Y axis,X axis,pointNum,buildingId,maxOccupancy
3872.038955217,-1296.498434951,2,223,13
4730.156487408,-51.917538883,6,136,0
2773.395163790,-1103.083004011,2,787,0
1500.450970015,1010.356103576,3,919,4
1657.721931384,-148.329167156,3,606,0
4634.192295641,-2560.475615572,3,250,2
2770.976846206,-1688.618379044,8,81,6
5851.030950408,-2636.765846020,8,884,0
4586.789408691,-2277.532404527,9,814,0
5963.672533501,-3599.911865550,2,216,8
5162.389890177,-1051.259607218,9,192,4
5154.304054056,-811.585338274,6,806,0
4809.490160676,-1588.087118639,11,683,9
4630.896811856,731.557872639,1,691,0
4388.816950934,1482.710179551,7,194,0
6201.245922681,-591.502387244,6,898,17
7138.469702795,-3447.975271977,3,859,16
5340.120643270,-3490.079197199,7,253,0
4864.807407664,-816.782412147,7,375,0
5077.788623652,2161.961528950,2,817,3
4423.960054255,-1744.342550591,4,660,0
5849.173427142,-1440.222902604,4,891,0
5185.695716426,2144.329016625,3,244,0
4311.426544581,1984.731044534,5,427,1
4628.035455321,-1482.180755810,3,204,0
3763.154271297,1366.450517409,2,134,3
904.999664666,-1448.163033530,2,334,2
4599.063892537,-1190.831835831,8,176,13
5106.869684256,-851.961664876,5,806,0
1868.226757769,304.369917006,2,230,0
5219.920317853,-3990.599086692,12,624,13
4644.194943849,-2312.583923683,4,210,0
4618.615662320,-774.728900739,6,633,0
4405.904762740,103.201852534,6,967,0
3782.557066473,-1282.479305637,4,52,7
539.178933448,655.805806220,6,889,3
323.101570737,1015.269246471,2,1002,0
5269.711172444,-1860.303168202,1,185,0
6869.373265146,-2450.943220191,5,723,0
4274.442788429,100.667431774,2,258,0
4293.422743817,-1453.641995091,2,544,0
7485.782896301,-4544.422830563,2,378,17
1084.568544521,-1805.779005246,4,794,0
3967.975068280,-1617.610929915,1,503,0
4848.077422396,-658.914361044,9,433,6
6407.857509886,-2878.137619352,4,425,0
5717.802735395,-3940.254666767,6,300,6
5088.372520754,-4446.543371323,5,415,19
3628.860312255,-777.326094371,4,923,0
3918.831044409,-391.267143065,6,499,17
827.762646007,68.616080150,2,793,0
5680.197265544,-970.758446628,3,593,0
1199.821892183,360.869074613,1,779,0
4211.473888364,-1713.403367618,1,411,0
4154.937333813,2446.151148194,7,94,10
4485.726390629,-2328.530862854,11,814,0
3929.397246104,1308.522806235,4,82,0
1649.670961564,-31.275176346,8,769,0
4290.404058746,2177.754532834,4,397,7
4418.836227309,1671.503550875,15,424,0
953.233952965,90.512655414,1,298,3
1196.089472802,1234.547870044,4,385,8
1062.958294081,460.189504117,4,516,0
4188.206033954,1974.534340370,9,594,0
4310.405014222,2178.105196793,9,921,7
5871.023069706,-2636.202116140,1,641,0
7436.416429398,-4131.696411301,1,182,10
1162.328333939,450.254752178,5,308,82
3243.339614562,-2176.474301907,15,894,14
6580.404678816,-3175.593366687,3,953,64
5080.865674362,391.351291415,2,201,0
5789.643293763,-877.002230471,6,504,11
5777.294131435,-2155.540387081,5,947,13
5020.029870043,-3885.295192067,1,802,0
1164.758693944,1135.107255993,2,385,8
6511.621830019,-3117.027418676,6,900,0
4053.993852685,2498.218534784,2,813,3
5927.577335729,-3198.846929613,3,98,0
1382.004543853,726.621597460,2,692,0
6352.822891095,-3226.534989113,1,85,0
3210.430805475,-1249.041036403,8,600,12
1597.081349036,-1822.357123529,5,281,3
2401.005116211,-985.369817876,2,102,10
5305.035996464,2045.513989910,1,646,4
5606.541925340,-3806.865598202,2,695,0
2769.748925575,-1142.916469174,5,787,0
6657.273598927,-2978.643477056,3,509,0
4466.008584384,495.233722726,2,975,7
5613.021339286,-3981.682972298,9,285,85
1070.214859043,275.651627430,1,637,0
4004.238042575,695.400958339,2,783,0
4578.019943551,-877.465838822,6,132,0
7191.471193824,-4382.212396464,1,528,6
4152.715229660,878.396788694,6,665,0
4650.730918437,-4553.783011635,3,129,0
1587.377935816,989.361925487,8,880,0
4409.386016896,2201.557256080,7,750,3
1556.004247701,904.413456284,14,880,0
6070.236953663,-3190.057508956,2,678,0
3642.163858401,1139.613420692,5,587,0
4326.716556554,-532.138392434,4,9,0
1248.165780758,-1084.308493486,9,197,0
480.011984260,1210.057543819,6,1010,12
7566.530888820,-4481.387886361,11,378,17
2594.809573163,-2514.205067194,4,824,11
4508.053752909,2195.123552895,10,309,5
479.023298704,846.541991960,5,494,0
5750.392593932,-1083.388197292,4,1004,0
4524.901833919,-279.509852649,4,871,0
1551.808685485,25.450738604,11,769,0
1614.971146662,-1035.258463603,7,65,5
4860.807571119,-4173.800060637,5,668,8
6849.957764065,-4139.648415668,2,565,13
3695.142397097,-268.504383145,9,63,0
1299.303747961,1070.518779448,5,144,6
1366.563000934,-1538.277875759,2,579,12
6743.398292527,-3726.585164345,8,187,0
4361.459174347,-1642.894707213,2,172,0
4445.978908309,105.178942811,7,258,0
5015.555444078,-4100.307172403,1,418,0
4015.133753695,110.343827592,2,916,17
1405.392006706,-1098.288544345,1,722,2
5132.842583383,-3668.085452373,13,990,0
4809.490160676,-1588.087118639,16,683,9
1654.485382902,266.514333439,10,935,0
4339.943302809,1303.640085383,7,273,0
6733.790168304,-2635.292815690,2,581,4
4090.388402400,2590,6,813,3
5286.990445234,1732.765077734,3,469,11
4262.744025001,234.249209800,6,557,0
5244.276364002,-2244.959081676,5,17,0
5428.909276464,-4023.326389002,4,829,11
5952.871803552,-1396.741470350,1,514,8
4891.112334518,-740.053133195,4,433,6
7196.088881404,-3716.190495482,7,768,6
1584.017943327,-1694.261006628,2,992,5
1540.162164950,458.315821649,8,699,9
5897.304209506,-789.963977807,2,170,0
2960.030632826,-2300.118810781,1,869,0
3557.039610984,1361.607614243,3,602,5
4135.813763892,778.421677310,3,150,0
1324.928630121,706.658194270,6,647,0
4799.180056164,-859.558400749,2,474,0
7195.924569103,-3328.449193154,2,92,10
4818.943293611,50.279566553,6,290,0
4789.672135977,-641.545659378,8,626,0
7270.593762411,-3495.944612631,6,346,9
4674.689871796,-4638.109244065,7,913,10
5305.255658368,-1532.738183196,5,941,0
2149.427443123,636.886705608,7,218,0
1432.185308919,-763.980890900,2,443,7
5819.957119020,-2254.285040811,3,884,0
3224.724192990,692.693244806,3,473,9
5705.378084061,-835.372735362,1,504,11
6185.888774609,-1794.647013404,4,110,12
5097.109073551,1728.117450961,2,469,11
6319.428999890,-3474.199553127,1,54,0
4994.838044371,375.510528896,3,962,6
6074.100846001,-3046.444793234,5,546,0
5225.600910285,-4272.922001116,3,642,8
5850.405079335,-1034.603641975,3,620,14
1603.146474512,113.397078819,3,177,0
7175.854847392,-3337.834420425,4,331,0
3891.571453719,1350.388953848,10,82,0
1459.297016976,-433.748405558,5,685,4
4040.814792391,2372.928387575,2,133,4
4837.066546964,-1847.168321369,2,974,0
2545.910028053,-2245.545672921,2,426,0
1699.491294541,549.637612435,1,1009,0
3615.030205521,-46.572156599,8,449,19
4800.420300477,451.635856882,5,905,0
5248.364118141,-180.493057226,10,1003,16
5348.957960527,-129.905617648,1,386,11
4912.380795211,-1037.732730184,3,554,0
3190.017116436,-2350.151300132,9,894,14
1605.169512790,-652.751777465,6,530,7
3952.047656672,0.673105062,3,1018,0
1458.509087549,635.598368158,3,699,9
1242.666898343,-397.198697738,4,922,12
7138.534596013,-3449.593485476,2,143,14
5309.768627998,-1737.801135131,4,842,0
4052.195592784,1247.535871474,4,225,0
4806.989018982,314.218476748,2,576,0
5886.429749900,-880.487286628,3,170,0
4335.011648460,-1778.459123144,7,917,115
1825.836582078,-573.764535083,2,955,7
6414.077525152,-3528.996908885,9,44,0
4274.054258359,134.876266498,10,258,0
6164.543416237,-593.450364796,5,898,17
3886.303982891,1251.539681377,2,82,0
4251.722292023,1656.703750204,4,180,0
5098.115908379,-912.032759016,7,41,0
1321.092650632,965.110089873,2,394,0
3853.617337778,1136.793356514,1,439,0
929.594481393,821.329045918,6,265,4
1600.540143555,535.066707555,10,58,119
5433.971899104,-624.865513326,8,148,0
3766.849565558,-415.393005864,3,63,0
7362.922955117,-3562.807473417,5,1040,5
4431.618542260,1434.902405650,11,194,0
4895.523171516,-596.058259964,7,433,6
4597.246229992,350.079924726,3,901,0
4293.601374552,1383.500795705,1,874,0
4953.010866455,-4603.381091914,2,95,17
3695.320416876,-317.317690331,8,63,0
2610.519533023,-1633.162683928,3,960,9
7330.947971886,-4300.638883036,5,104,0
2866.613303607,-2299.083218938,2,131,14
4355.378669498,856.049906175,2,527,0
479.988912107,1098.839799133,5,796,7
4649.774840324,-1089.921531140,12,937,0
7241.246768049,-3494.922044462,7,346,9
3029.869702930,-963.055526264,8,655,12
4285.114620511,1444.056751953,4,351,0
1327.359586404,1011.523746758,2,919,4
3417.117084461,572.531083725,1,538,4
6232.653929415,-3736.146751945,3,1011,0
4007.378472193,-1824.776817671,9,560,0
1334.262078617,-749.058510938,5,13,5
3994.209855478,2489.700863733,3,813,3
3715.146913599,782.339457343,4,320,0
1794.074626100,-1650.865116067,5,20,1
1273.064585164,-521.379376980,5,16,0
1407.945893523,-1215.367746343,5,903,5
6640.701674007,-3244.494354192,5,543,0
4639.981022044,-1631.983138852,9,683,9
4998.753543824,2362.702107363,6,112,0
2570.240153669,519.372739727,2,730,2
4429.228144084,-600.578902903,1,9,0
3719.980392656,-664.487105179,3,753,6
7198.922041298,-4606.091384067,3,21,13
4895.571933164,1336.473953268,3,384,2
6308.456024819,-3770.146872870,4,627,62
5083.871171651,-238.506656208,2,701,0
4496.319736353,1784.843436049,3,427,1
5356.050738547,-800.160847516,5,985,10
4908.288908869,2172.667257100,5,907,7
5018.926134112,-1744.032117805,2,348,0
5456.435243806,-3387.756915009,3,525,0
3982.132095985,619.946305369,4,445,0
6998.086074212,-3718.380614922,6,768,6
7274.533587193,-3462.995615665,5,346,9
4452.584914058,2298.531816573,5,750,3
1711.806497627,1216.681257931,1,681,4
1314.834368547,844.289318638,4,279,0
5810.047317802,-4062.611656294,2,658,8
3791.178364599,570.665198212,1,440,5
4595.180890653,324.898085227,5,1,0
4527.853615535,-2130.992799183,5,736,0
920.843647631,-1827.255933717,1,742,0
4311.548596889,1608.176310288,9,145,6
3765.903268341,-1822.271401868,2,836,1
3887.028928176,1894.112515528,5,306,0
930.814449317,-1667.842805852,7,405,6
302.510452372,1139.908689308,6,1002,0
5900.263777918,-1682.907341003,7,523,11
1551.282766361,949.772325781,13,880,0
3602.147826635,1139.104806808,3,438,0
1463.880171715,-1524.413757536,11,904,1
1855.088583812,835.673649155,1,1029,0
5664.064131985,-716.829036553,1,271,14
4635.573872061,-129.286561283,12,332,10
6052.145029028,-1383.963463759,1,727,0
3938.304690892,857.617453064,6,480,0
4316.024437867,-1736.904079065,11,917,115
3865.414686871,-444.301966047,10,753,6
4492.73137374,-698.210273694,2,66,0
7101.047376954,-4097.662404734,2,321,4
6165.219940045,-3430.543519447,9,387,0
4747.004085527,-511.113758843,3,797,9
5096.949242082,-2093.378125660,7,417,0
5190.077879448,-3883.284004064,5,206,0
4148.786177654,289.018717576,1,522,0
4109.524855789,1652.237173464,4,125,0
7785.450515103,-3359.092830045,4,226,5
6032.128343630,-778.923612414,5,423,0
2757.210968287,589.803971532,3,771,2
6737.811404414,-2675.090173142,1,581,4
838.556677727,252.648761207,6,553,3
6057.115257014,-616.645246297,8,929,12
4958.964331684,-2335.455106614,5,526,6
5927.158775676,-3281.602259161,2,98,0
7015.570080402,-4456.123293201,4,163,0
4481.486969145,-2288.756155998,10,814,0
4429.228144084,-600.578902903,9,9,0
2906.639998423,-1047.778079789,6,610,9
5118.948353085,-1270.445655067,7,393,0
4467.272717387,8.645569265,16,745,0
5224.998478061,-4189.148441752,9,598,13
5786.563355001,-3742.092702736,7,518,0
6059.948832374,-598.480786615,9,929,12
4184.558434157,1994.198902804,5,1023,0
7655.870798237,-3238.700931242,1,513,8
6452.122846072,-2997.557119998,3,870,0
4404.717010137,2403.229263973,1,328,5
4133.420943995,1923.689879102,7,594,0
4850.761521619,-2330.654081123,8,498,17
4226.337351287,539.223638238,5,689,0
4204.378081877,-2215.885749729,1,930,0
3909.985870852,1409.572400427,7,868,0
3264.952470857,-2055.973230616,2,1031,10
4640.755842434,1210.208935470,2,550,0
2742.140331434,-1812.047878279,1,81,6
1166.330481291,23.625516193,4,936,0
4253.600387942,174.724538236,2,510,0
3425.560110251,631.935711330,5,511,0
4632.486999405,-1926.878893967,5,942,0
5585.574694973,-527.700409760,8,762,0
1785.866401466,-575.308770127,1,955,7
6390.770335479,-3632.383966654,5,314,0
5863.467059021,-2439.803253530,5,910,7
3639.284664874,1247.333292573,5,438,0
3283.836991107,1448.432746520,5,682,3
4179.752942273,338.308613345,3,481,1
5701.785680708,-663.012693653,6,208,0
5888.418785099,-552.873497294,3,700,0
7188.705067986,-4210.476610328,3,613,7
1565.886229762,-1530.244121504,12,904,1
4625.615528005,-676.504426811,7,633,0
5202.386432579,-3772.607104183,4,949,0
6390.342479524,-3652.431971728,6,1011,0
4178.170838744,-263.031278077,1,555,0
5634.411152242,-3577.041136191,7,850,0
5282.896284820,-413.195470770,2,1030,15
5402.405080860,2334.946006462,5,646,4
7009.300836861,-4245.832198221,4,724,7
4995.036877167,2422.586883300,3,608,1
1016.554128667,905.401046939,7,893,0
4046.702392000,-673.111401335,6,863,0
6604.880657804,-3567.375703988,1,277,0
4817.980741785,10.291149555,5,290,0
5413.726470157,2451.067278452,1,141,5
4321.152887030,895.121113103,6,527,0
4109.160378259,-553.806755690,5,746,5
790.173981462,758.334310223,4,698,1
2547.908831579,917.529113802,6,798,2
1517.278930207,-1305.295816208,5,296,12
5493.398869728,-3680.947750797,3,709,0
7246.598630570,-4249.240067098,9,127,11
5631.865400210,-3597.810473197,6,358,15
2244.515342504,843.082945513,4,524,0
5193.295902480,-3794.006317019,6,206,0
5322.662988101,2322.418367559,6,646,4
7107.859207531,-4602.358308464,4,288,14
5151.213095420,-1858.513455368,8,838,0
2342.285682296,971.500493101,11,671,0
4577.629402702,-1541.704676742,6,149,0
4361.202748475,755.091102594,4,964,98
1303.825387056,-1219.464483159,5,579,12
4438.479399321,2001.115196344,1,18,9
2385.399769867,597.015376114,4,732,5
5495.832694559,-3439.733055098,9,76,0
1974.224872195,767.987354218,6,304,71
5228.945777984,2284.514562504,4,533,10
4577.418224508,1387.225100447,3,249,0
5126.017307218,-4762.190669188,5,123,384
6134.485775966,-3685.432440527,5,155,0
4525.444178302,-1924.939443823,4,118,0
4309.347050808,-1020.383632444,8,349,0
4426.466371011,-794.160477550,8,9,0
2822.408245252,-2394.348073815,5,130,14
1112.894031071,577.700595263,3,6,0
1577.055257891,682.543855604,6,3,0
4578.301816100,874.616198745,4,906,11
4563.058466598,227.502627198,1,938,0
1167.054891073,63.618956036,3,936,0
4005.290818377,-1578.228594647,6,503,0
7566.529923450,-4481.552021421,4,378,17
3534.429507880,1190.734756032,1,968,2
2339.047535773,931.631778460,2,671,0
3753.777071892,997.885448874,2,347,0
6644.877147358,-3570.696515054,4,277,0
4798.307487689,-2370.271264688,5,498,17
4514.018671861,1328.679356055,4,33,6
4031.874717677,-1718.070004105,5,476,6
4190.220654980,1303.047264578,10,142,0
1307.572928544,1109.654704792,6,144,6
4041.619651871,2381.835375803,4,97,4
3535.510670325,-474.866244880,10,489,67
5207.734603337,-2247.025353305,10,781,0
2946.639138011,-1048.040438749,5,610,9
4055.481692566,-924.280786995,4,126,0
4050.181037916,-229.968153859,6,289,0
5123.040780871,-3783.255094443,3,949,0
802.779900731,583.525999486,11,632,0
4148.774212039,-426.065053484,11,499,17
1869.028079958,264.377944277,7,230,0
553.152860753,90.426928247,4,553,3
5705.307088106,-810.650413915,8,504,11
6469.844215621,-3326.900601611,6,953,64
2020.844987453,-1577.904297603,2,147,2
1870.230063240,204.389985184,1,786,1
7478.829880884,-4478.157641944,14,378,17
4404.884164311,-2116.566059418,5,392,0
1251.339142561,354.359631276,3,830,0
4789.033907456,-165.854961499,3,174,0
4652.509832427,-4479.273637132,4,362,12
5837.120250915,-2057.084347577,1,404,8
5427.176066146,-4250.340206983,6,642,8
3126.791535558,1166.197319219,2,111,8
4303.341393064,-2088.403855681,6,619,107
4685.852819032,-317.023497994,5,561,0
2727.668439180,-2083.452536493,1,366,5
3538.906917342,-2055.353584009,4,704,0
3537.281965905,-1930.723773016,2,909,0
4696.148529382,-1047.921331766,7,937,0
2963.956357835,-2301.293197798,5,996,8
6524.691029889,-2987.560992532,4,870,0
2431.996645292,660.284495934,10,847,0
1980.390108856,-1596.855495156,1,147,2
5333.734825504,-4188.964922073,4,1041,0
4962.800975466,-4373.952486257,3,748,10
4956.473467745,-1205.013865369,6,679,87
5078.192436091,-4371.052902025,4,572,16
4730.517660974,-1721.969239318,10,707,0
1035.284844287,653.518356989,7,822,0
4918.445879116,-550.428136811,5,1022,17
4893.362036805,-3698.716480248,2,1001,0
3532.698224236,-474.907876190,7,489,67
1242.526335281,-286.677619052,5,922,12
3276.484495974,1738.259382467,6,138,7
4384.741108469,1478.650130746,6,351,0
1962.928071971,547.895785413,4,497,7
2641.851232702,-2328.171830687,4,373,0
7314.868532045,-3251.336148605,7,818,29
1326.896684122,991.529104439,6,394,0
6158.898508961,-3651.922591134,1,521,0
5329.267812579,-3764.109758831,2,37,0
1243.213211243,253.422316937,5,878,6
5026.341494475,-84.149126848,18,693,0
5456.959521599,-3790.703967935,3,749,0
3342.392847639,1529.973710134,5,542,7
4385.235961880,-534.474248399,5,9,0
5432.969235409,-969.890787160,2,51,0
2220.864917689,-1350.677805802,4,122,13
5823.162161708,-530.558036935,6,64,0
3675.268549458,699.894878136,5,1021,3
1326.644709993,311.975476340,7,830,0
1953.641021940,681.524522085,6,918,0
3341.236375033,1259.882759848,1,599,0
1530.774594883,808.576617840,6,672,0
5453.248125962,-749.423945195,4,260,0
4888.829799345,-876.073524440,4,243,0
4489.184451231,-598.283431030,3,66,0
2965.235108739,-2355.630322045,7,869,0
6352.664152152,-3572.360582694,1,314,0
3486.380568350,1130.683718988,4,740,0
4289.371999118,-165.793653533,9,287,7
6136.428733114,-3579.484000738,5,969,0
2537.013352858,-1404.032064347,3,622,18
4943.317588443,-3545.272909441,4,209,0
4526.303940427,450.458766681,9,691,0
1550.214848898,-1113.673768709,6,961,5
4746.853930394,-582.413711194,4,797,9
5671.224996500,-3897.482065349,2,1028,0
827.923950432,28.616405391,5,793,0
5005.806707551,-736.151096725,3,773,0
1251.665300031,-94.908783138,5,845,1
6576.458913747,-2704.273284825,4,914,0
5316.298705787,-847.295865846,5,1016,0
5162.993758927,-510.540042847,8,137,8
7398.358792437,-4379.534008478,7,616,12
1459.897606616,547.123442469,6,699,9
5317.116900797,-4066.035710197,5,139,20
5217.183967795,-762.719981184,3,1016,0
623.676167761,770.654996688,7,430,0
839.548064638,88.795735299,6,298,3
2577.535050036,-1066.848830463,7,954,0
466.130050634,663.294191389,4,645,0
2121.357035249,832.827407203,3,146,0
7244.262052449,-4290.348712276,8,127,11
2621.067066084,-2318.972562457,4,248,2
6936.029808707,-4086.664021667,3,785,12
4301.836586074,1266.244009278,11,491,0
1009.611126073,169.233464424,1,344,0
4577.629402702,-1541.704676742,1,149,0
4849.410807425,2115.166565259,4,972,0
3608.633331537,-584.511065189,3,923,0
5367.569501121,-414.438327283,3,356,0
3551.882228355,-1148.694078708,1,728,0
4219.790707891,-1546.008970719,2,372,0
4217.564396055,1488.280273138,14,125,0
5498.224329168,2514.253010329,2,19,0
4831.352901403,-3625.401492622,3,873,8
5381.969175982,-8.793937535,5,713,11
1330.046697481,-709.281249068,2,13,5
4426.445166623,-794.960503282,4,857,0
1614.454785055,159.033955596,12,177,0
4188.882390358,1303.000896914,7,506,0
1556.884090541,268.874969200,9,935,0
5544.264208596,-3945.191897113,7,285,85
6660.025071591,-2580.179252897,11,581,4
4339.400383300,-2024.370262453,5,416,0
5927.577406629,-3198.355585532,2,413,0
4851.649702654,-2310.666923435,2,483,17
5000.898928923,-951.455758098,5,41,0
3890.158731384,-570.666151535,5,171,0
5688.077296182,-3478.881855118,4,865,0
2769.748925575,-1142.916469174,1,787,0
1626.759665007,-1535.873644363,2,596,0
5059.409959565,-592.542020456,5,676,8
4535.761645710,-1632.369211520,3,149,0
4250.156496431,2080.366060116,2,397,7
4920.582735027,-4315.324873779,9,551,20
5091.498898744,-1866.220543770,1,759,0
4152.020488247,2550,6,379,0
3546.956264715,-1950.366063658,3,704,0
1500.246366887,1037.663888351,4,919,4
5025.126036278,-1246.735980717,14,743,0
2196.337972537,684.076031090,5,218,0
2318.090879728,482.760860850,2,690,0
1556.333395496,624.680591457,4,58,119
4722.416233463,-1635.533554822,1,683,9
1388.133034805,1282.220622454,2,926,6
7397.967054532,-4470.433821052,3,468,19
50.338674401,100.517088740,2,958,4
5185.769134612,2104.289552723,1,639,5
4069.585712326,-61.210891634,9,289,0
3670.468575736,1039.521984859,4,1033,0
3786.821286603,-927.133675994,6,254,0
4196.077174113,238.679943800,1,557,0
4174.749572485,-1610.063434105,7,339,0
4008.621918323,1646.428916794,2,1020,0
4465.908670256,103.362538180,15,745,0
3930.161766347,-571.669748726,3,863,0
5044.420907659,-3701.702840841,6,990,0
5851.461316958,-1375.481774300,5,891,0
2845.208311727,-1895.581955618,2,977,12
4121.182642682,1805.653179963,6,594,0
5809.915138874,-788.956682777,3,584,0
6064.282135806,-3287.446042928,2,74,0
4433.875322526,-1233.150908668,4,176,13
5755.457901382,-657.685421094,5,208,0
4517.664338938,982.465600855,5,717,0
4534.568628850,-2551.808146786,1,274,9
6323.031222570,-2586.456799014,5,105,4
6644.809522850,-3634.258041113,3,277,0
5852.479156603,-1642.109992601,11,40,0
2667.041827043,-1694.389206008,9,81,6
4452.756548128,-699.629187822,1,66,0
4941.932949226,-968.637662620,6,554,0
3176.171753933,-2548.996671182,5,971,10
3235.650417073,-1352.726819362,2,600,12
5639.667504593,-3315.847722716,2,396,3
5612.410855766,-4152.903300339,8,376,14
5750.381406578,-1082.305462510,7,454,0
1438.475324657,637.529768553,13,493,0
4422.416149116,-475.910550420,4,872,0
1674.456376960,168.166428113,2,364,0
5703.552608460,-935.655542273,5,454,0
5126.653503031,-3608.405511988,1,253,0
7429.694762772,-4237.341919086,3,616,12
4014.744737041,150.341935872,1,916,17
1079.488657287,372.532706668,5,920,3
7518.852399803,-4476.948813024,7,378,17
154.271111675,12.280631158,4,154,0
4147.112312263,-455.520228756,12,499,17
3127.195291077,1146.201395098,2,355,0
5028.626614594,-4018.001237132,11,79,9
4328.389582227,-1941.800359148,3,93,0
5095.223954010,-3464.846617848,4,253,0
3715.268533724,699.930356851,4,1021,3
1284.349542061,-893.067217112,5,256,0
6600.292125463,-3327.180027697,5,815,10
3908.009205162,-322.016140084,7,499,17
4799.783679057,411.640923288,2,905,0
1004.114137327,-1498.089202472,1,188,4
4250.300644145,2137.101877673,1,397,7
6031.095912973,-888.158085882,4,423,0
3172.224582145,-2643.226544577,1,943,418
5147.326288844,-2319.334754507,7,151,0
5265.137270784,-1532.560746402,3,890,0
4008.314826957,2390.700612321,2,97,4
1216.185918035,1234.347174317,2,388,0
5290.654755085,-2327.993352763,1,17,0
5468.626370902,-650.128854548,6,148,0
4382.215895534,-434.274067338,7,872,0
5630.922260624,-4229.516704714,9,186,15
4048.453807225,1642.747960935,3,854,10
6820.135409849,-3524.474551448,2,807,0
5042.971970487,-1450.278114416,3,758,12
6600.291823041,-3327.222608637,4,705,12
4258.843207470,-566.958037333,7,343,0
5231.321726084,-2137.718529363,13,417,0
4489.493414223,-105.899109791,9,332,10
5113.001870372,-3804.705651411,3,852,0
5194.465491674,1897.383161160,8,244,0
6838.610165634,-4198.746067275,6,666,15
2013.794929072,704.132115437,3,304,71
7379.906243724,-3652.046720898,4,482,0
4112.555096613,1255.908003242,3,142,0
4232.729044319,-1831.334330167,6,573,0
1309.395235007,884.012038323,5,630,0
3757.425732279,957.624196097,7,347,0
5023.903403677,-3691.559639181,6,1001,0
5175.489650160,-131.024229272,4,701,0
4317.848101830,-470.890437451,5,220,0
5331.069229676,-3724.150343214,1,37,0
3571.491107758,1090.797264987,1,46,0
4534.405057278,2077.223687829,4,309,5
1461.357369405,-1432.829241126,3,904,1
3885.524113365,-446.851136149,4,171,0
1326.827214873,592.606823216,10,493,0
3576.662938568,564.239979558,5,931,7
5240.426008279,-2052.699834825,14,417,0
4630.581008930,1346.601620141,4,569,4
6460.836495428,-2570.839819388,7,262,394
329.466273375,1102.740628619,1,1002,0
5752.428446889,-1179.584954042,1,1004,0
5041.376117473,-4205.712562325,3,667,11
1417.696794728,932.288118685,10,880,0
3417.117084461,572.531083725,7,538,4
4891.219164782,-1354.798709530,2,166,0
6130.078308565,-3539.991316503,2,969,0
5112.467619599,-1163.685544719,4,743,0
5897.318815261,-789.835370596,7,170,0
3073.413578816,-2555.371657386,3,108,9
5002.099091427,-187.706444516,5,324,0
5136.670629962,-1685.640236067,4,275,0
7334.035460814,-4149.088701587,4,99,10
4395.798599810,98.935075065,9,967,0
6944.451357409,-4124.188998693,4,785,12
6476.710720063,-3755.390809264,3,44,0
3847.307020543,-40.391201260,4,87,0
7465.593213329,-4543.691399972,3,84,2
4260.069082334,408.806678637,10,689,0
4652.490278602,-4479.702587175,5,604,0
4883.146254185,-3531.704759964,7,441,0
1118.228330424,166.093120325,4,782,0
5964.591406791,-1193.598675007,4,514,8
4108.791517619,288.365136149,2,522,0
4983.887371922,-3476.748170158,9,128,0
7206.660391901,-3627.024889157,1,688,0
921.313097586,-1767.252124925,11,405,6
4250.462560661,-868.174129837,5,486,0
1942.706761308,-1474.739398211,4,147,2
4918.464647585,295.834981217,4,403,0
1821.861539881,1190.332823997,9,839,6
4369.659557874,-1530.676557818,9,172,0
3890.164937050,-571.166115748,4,863,0
5086.818580360,-852.147502199,2,421,0
4102.620642987,1559.806798189,3,125,0
1105.863679519,-1596.382342685,1,461,2
5110.174876264,-1203.627438594,11,743,0
940.248056490,532.876642595,14,822,0
5875.524782113,-1850.364896693,3,881,0
4996.204872152,-227.269788398,6,324,0
5275.800564914,1873.609269706,4,571,2
4497.664654938,2215.529144785,2,750,3
4695.881027788,-1087.941332891,13,937,0
5454.274275208,-781.395537876,2,260,0
4149.592437056,239.681222109,6,522,0
4273.283796700,-794.984242644,1,540,0
1134.651183503,566.566581569,7,828,0
6758.271197748,-2552.058676219,7,457,9
5887.130903525,-3282.103971888,5,751,0
5028.125746339,-1623.734827978,14,456,0
6842.811992089,-3629.842018359,10,583,0
4130.802213696,-1734.980420253,5,80,0
3597.019355347,-482.357604998,9,489,67
1631.054584669,-481.394568897,2,25,0
6076.479136753,-973.258816405,7,357,0
1881.279194988,-454.644878266,3,43,6
2057.516269330,592.765002538,4,895,4
3008.728876069,-2051.911106713,10,725,2
4273.287487559,-795.846189070,6,981,0
2653.142592208,959.341422609,2,993,5
2517.718184993,-1062.164531543,8,832,6
6185.003519105,-1788.153544615,5,855,7
5750.381406578,-1082.305462510,1,454,0
5040.003293309,-4185.595550332,4,28,0
7206.660391901,-3627.024889157,9,688,0
6581.741301266,-2858.342227388,4,908,9
5242.903410155,-412.440503182,5,1030,15
4274.054258359,134.876266498,1,258,0
1884.158708657,-1459.094142584,2,380,3
3333.870811880,-2111.033102880,3,246,11
3172.224582145,-2643.226544577,5,943,418
2050.237344484,699.767711597,4,304,71
2727.100627275,-2319.087815914,3,892,5
4438.479399321,2001.115196344,6,18,9
5899.054921786,-626.229784839,5,680,0
6298.475153811,-3100.513385596,2,957,21
1737.682221342,-352.110632616,5,370,0
5963.395080628,-3559.884896725,1,313,0
7083.111625870,-4620.876566513,2,288,14
4528.518326301,-1785.719299307,1,670,0
1302.962790830,-1491.511268437,7,1015,0
1121.861249405,1293.917367669,1,251,6
